,user_id,preferred_text,other_text,label
584,Expert3,4_GPT4,6_GPT3.5,1
585,Expert3,6_GPT3.5,4_GPT4,0
586,Expert3,4_GPT4,6_GPT4,1
587,Expert3,6_GPT4,4_GPT4,0
588,Expert3,6_NewYorker,4_GPT4,1
589,Expert3,4_GPT4,6_NewYorker,0
590,Expert3,4_GPT4,7_Claude,1
591,Expert3,7_Claude,4_GPT4,0
592,Expert3,4_GPT4,7_GPT3.5,1
593,Expert3,7_GPT3.5,4_GPT4,0
594,Expert3,4_GPT4,7_GPT4,1
595,Expert3,7_GPT4,4_GPT4,0
596,Expert3,7_NewYorker,4_GPT4,1
597,Expert3,4_GPT4,7_NewYorker,0
598,Expert3,4_NewYorker,5_Claude,1
599,Expert3,5_Claude,4_NewYorker,0
600,Expert3,4_NewYorker,5_GPT3.5,1
601,Expert3,5_GPT3.5,4_NewYorker,0
602,Expert3,4_NewYorker,5_GPT4,1
603,Expert3,5_GPT4,4_NewYorker,0
604,Expert3,4_NewYorker,6_Claude,1
605,Expert3,6_Claude,4_NewYorker,0
606,Expert3,4_NewYorker,6_GPT3.5,1
607,Expert3,6_GPT3.5,4_NewYorker,0
608,Expert3,4_NewYorker,6_GPT4,1
609,Expert3,6_GPT4,4_NewYorker,0
610,Expert3,4_NewYorker,7_Claude,1
611,Expert3,7_Claude,4_NewYorker,0
612,Expert3,4_NewYorker,7_GPT3.5,1
613,Expert3,7_GPT3.5,4_NewYorker,0
614,Expert3,4_NewYorker,7_GPT4,1
615,Expert3,7_GPT4,4_NewYorker,0
616,Expert3,5_Claude,5_GPT3.5,1
617,Expert3,5_GPT3.5,5_Claude,0
618,Expert3,5_Claude,5_GPT4,1
619,Expert3,5_GPT4,5_Claude,0
620,Expert3,5_NewYorker,5_Claude,1
621,Expert3,5_Claude,5_NewYorker,0
622,Expert3,5_Claude,6_Claude,1
623,Expert3,6_Claude,5_Claude,0
624,Expert3,5_Claude,6_GPT3.5,1
625,Expert3,6_GPT3.5,5_Claude,0
626,Expert3,5_Claude,6_GPT4,1
627,Expert3,6_GPT4,5_Claude,0
628,Expert3,6_NewYorker,5_Claude,1
629,Expert3,5_Claude,6_NewYorker,0
630,Expert3,5_Claude,7_Claude,1
631,Expert3,7_Claude,5_Claude,0
632,Expert3,5_Claude,7_GPT3.5,1
633,Expert3,7_GPT3.5,5_Claude,0
634,Expert3,5_Claude,7_GPT4,1
635,Expert3,7_GPT4,5_Claude,0
636,Expert3,7_NewYorker,5_Claude,1
637,Expert3,5_Claude,7_NewYorker,0
638,Expert3,5_GPT3.5,5_GPT4,1
639,Expert3,5_GPT4,5_GPT3.5,0
640,Expert3,5_NewYorker,5_GPT3.5,1
641,Expert3,5_GPT3.5,5_NewYorker,0
642,Expert3,5_GPT3.5,6_Claude,1
643,Expert3,6_Claude,5_GPT3.5,0
644,Expert3,5_GPT3.5,6_GPT3.5,1
645,Expert3,6_GPT3.5,5_GPT3.5,0
646,Expert3,5_GPT3.5,6_GPT4,1
647,Expert3,6_GPT4,5_GPT3.5,0
648,Expert3,6_NewYorker,5_GPT3.5,1
649,Expert3,5_GPT3.5,6_NewYorker,0
650,Expert3,5_GPT3.5,7_Claude,1
651,Expert3,7_Claude,5_GPT3.5,0
652,Expert3,5_GPT3.5,7_GPT3.5,1
653,Expert3,7_GPT3.5,5_GPT3.5,0
654,Expert3,5_GPT3.5,7_GPT4,1
655,Expert3,7_GPT4,5_GPT3.5,0
656,Expert3,7_NewYorker,5_GPT3.5,1
657,Expert3,5_GPT3.5,7_NewYorker,0
658,Expert3,5_NewYorker,5_GPT4,1
659,Expert3,5_GPT4,5_NewYorker,0
660,Expert3,5_GPT4,6_GPT3.5,1
661,Expert3,6_GPT3.5,5_GPT4,0
662,Expert3,6_NewYorker,5_GPT4,1
663,Expert3,5_GPT4,6_NewYorker,0
664,Expert3,5_GPT4,7_Claude,1
665,Expert3,7_Claude,5_GPT4,0
666,Expert3,5_GPT4,7_GPT3.5,1
667,Expert3,7_GPT3.5,5_GPT4,0
668,Expert3,7_NewYorker,5_GPT4,1
669,Expert3,5_GPT4,7_NewYorker,0
670,Expert3,5_NewYorker,6_Claude,1
671,Expert3,6_Claude,5_NewYorker,0
672,Expert3,5_NewYorker,6_GPT3.5,1
673,Expert3,6_GPT3.5,5_NewYorker,0
674,Expert3,5_NewYorker,6_GPT4,1
675,Expert3,6_GPT4,5_NewYorker,0
676,Expert3,5_NewYorker,7_Claude,1
677,Expert3,7_Claude,5_NewYorker,0
678,Expert3,5_NewYorker,7_GPT3.5,1
679,Expert3,7_GPT3.5,5_NewYorker,0
680,Expert3,5_NewYorker,7_GPT4,1
681,Expert3,7_GPT4,5_NewYorker,0
682,Expert3,6_Claude,6_GPT3.5,1
683,Expert3,6_GPT3.5,6_Claude,0
684,Expert3,6_NewYorker,6_Claude,1
685,Expert3,6_Claude,6_NewYorker,0
686,Expert3,6_Claude,7_Claude,1
687,Expert3,7_Claude,6_Claude,0
688,Expert3,6_Claude,7_GPT3.5,1
689,Expert3,7_GPT3.5,6_Claude,0
690,Expert3,7_NewYorker,6_Claude,1
691,Expert3,6_Claude,7_NewYorker,0
692,Expert3,6_GPT4,6_GPT3.5,1
693,Expert3,6_GPT3.5,6_GPT4,0
694,Expert3,6_NewYorker,6_GPT3.5,1
695,Expert3,6_GPT3.5,6_NewYorker,0
696,Expert3,7_GPT4,6_GPT3.5,1
697,Expert3,6_GPT3.5,7_GPT4,0
698,Expert3,7_NewYorker,6_GPT3.5,1
699,Expert3,6_GPT3.5,7_NewYorker,0
700,Expert3,6_NewYorker,6_GPT4,1
701,Expert3,6_GPT4,6_NewYorker,0
702,Expert3,6_GPT4,7_Claude,1
703,Expert3,7_Claude,6_GPT4,0
704,Expert3,6_GPT4,7_GPT3.5,1
705,Expert3,7_GPT3.5,6_GPT4,0
706,Expert3,7_NewYorker,6_GPT4,1
707,Expert3,6_GPT4,7_NewYorker,0
708,Expert3,6_NewYorker,7_Claude,1
709,Expert3,7_Claude,6_NewYorker,0
710,Expert3,6_NewYorker,7_GPT3.5,1
711,Expert3,7_GPT3.5,6_NewYorker,0
712,Expert3,6_NewYorker,7_GPT4,1
713,Expert3,7_GPT4,6_NewYorker,0
714,Expert3,7_GPT4,7_Claude,1
715,Expert3,7_Claude,7_GPT4,0
716,Expert3,7_NewYorker,7_Claude,1
717,Expert3,7_Claude,7_NewYorker,0
718,Expert3,7_GPT4,7_GPT3.5,1
719,Expert3,7_GPT3.5,7_GPT4,0
720,Expert3,7_NewYorker,7_GPT3.5,1
721,Expert3,7_GPT3.5,7_NewYorker,0
722,Expert3,7_NewYorker,7_GPT4,1
723,Expert3,7_GPT4,7_NewYorker,0
724,Expert4,1_Claude,1_GPT3.5,1
725,Expert4,1_GPT3.5,1_Claude,0
726,Expert4,1_Claude,1_GPT4,1
727,Expert4,1_GPT4,1_Claude,0
728,Expert4,1_Claude,1_NewYorker,1
729,Expert4,1_NewYorker,1_Claude,0
730,Expert4,1_Claude,2_Claude,1
731,Expert4,2_Claude,1_Claude,0
732,Expert4,1_Claude,2_GPT3.5,1
733,Expert4,2_GPT3.5,1_Claude,0
734,Expert4,1_Claude,2_GPT4,1
735,Expert4,2_GPT4,1_Claude,0
736,Expert4,1_Claude,6_Claude,1
737,Expert4,6_Claude,1_Claude,0
738,Expert4,1_Claude,6_GPT3.5,1
739,Expert4,6_GPT3.5,1_Claude,0
740,Expert4,1_Claude,6_GPT4,1
741,Expert4,6_GPT4,1_Claude,0
742,Expert4,6_NewYorker,1_Claude,1
743,Expert4,1_Claude,6_NewYorker,0
744,Expert4,1_Claude,8_Claude,1
745,Expert4,8_Claude,1_Claude,0
746,Expert4,1_Claude,8_GPT3.5,1
747,Expert4,8_GPT3.5,1_Claude,0
748,Expert4,1_Claude,8_GPT4,1
749,Expert4,8_GPT4,1_Claude,0
750,Expert4,1_Claude,8_NewYorker,1
751,Expert4,8_NewYorker,1_Claude,0
752,Expert4,1_NewYorker,1_GPT3.5,1
753,Expert4,1_GPT3.5,1_NewYorker,0
754,Expert4,2_Claude,1_GPT3.5,1
755,Expert4,1_GPT3.5,2_Claude,0
756,Expert4,2_NewYorker,1_GPT3.5,1
757,Expert4,1_GPT3.5,2_NewYorker,0
758,Expert4,6_Claude,1_GPT3.5,1
759,Expert4,1_GPT3.5,6_Claude,0
760,Expert4,6_GPT3.5,1_GPT3.5,1
761,Expert4,1_GPT3.5,6_GPT3.5,0
762,Expert4,6_GPT4,1_GPT3.5,1
763,Expert4,1_GPT3.5,6_GPT4,0
764,Expert4,6_NewYorker,1_GPT3.5,1
765,Expert4,1_GPT3.5,6_NewYorker,0
766,Expert4,8_Claude,1_GPT3.5,1
767,Expert4,1_GPT3.5,8_Claude,0
768,Expert4,8_GPT3.5,1_GPT3.5,1
769,Expert4,1_GPT3.5,8_GPT3.5,0
770,Expert4,1_GPT3.5,8_GPT4,1
771,Expert4,8_GPT4,1_GPT3.5,0
772,Expert4,8_NewYorker,1_GPT3.5,1
773,Expert4,1_GPT3.5,8_NewYorker,0
774,Expert4,1_NewYorker,1_GPT4,1
775,Expert4,1_GPT4,1_NewYorker,0
776,Expert4,2_Claude,1_GPT4,1
777,Expert4,1_GPT4,2_Claude,0
778,Expert4,2_NewYorker,1_GPT4,1
779,Expert4,1_GPT4,2_NewYorker,0
780,Expert4,6_Claude,1_GPT4,1
781,Expert4,1_GPT4,6_Claude,0
782,Expert4,6_GPT3.5,1_GPT4,1
783,Expert4,1_GPT4,6_GPT3.5,0
784,Expert4,6_GPT4,1_GPT4,1
785,Expert4,1_GPT4,6_GPT4,0
786,Expert4,6_NewYorker,1_GPT4,1
787,Expert4,1_GPT4,6_NewYorker,0
788,Expert4,8_Claude,1_GPT4,1
789,Expert4,1_GPT4,8_Claude,0
790,Expert4,8_GPT3.5,1_GPT4,1
791,Expert4,1_GPT4,8_GPT3.5,0
792,Expert4,1_GPT4,8_GPT4,1
793,Expert4,8_GPT4,1_GPT4,0
794,Expert4,8_NewYorker,1_GPT4,1
795,Expert4,1_GPT4,8_NewYorker,0
796,Expert4,2_Claude,1_NewYorker,1
797,Expert4,1_NewYorker,2_Claude,0
798,Expert4,1_NewYorker,2_GPT3.5,1
799,Expert4,2_GPT3.5,1_NewYorker,0
800,Expert4,1_NewYorker,2_GPT4,1
801,Expert4,2_GPT4,1_NewYorker,0
802,Expert4,2_NewYorker,1_NewYorker,1
803,Expert4,1_NewYorker,2_NewYorker,0
804,Expert4,6_Claude,1_NewYorker,1
805,Expert4,1_NewYorker,6_Claude,0
806,Expert4,6_GPT3.5,1_NewYorker,1
807,Expert4,1_NewYorker,6_GPT3.5,0
808,Expert4,6_GPT4,1_NewYorker,1
809,Expert4,1_NewYorker,6_GPT4,0
810,Expert4,6_NewYorker,1_NewYorker,1
811,Expert4,1_NewYorker,6_NewYorker,0
812,Expert4,8_Claude,1_NewYorker,1
813,Expert4,1_NewYorker,8_Claude,0
814,Expert4,8_GPT3.5,1_NewYorker,1
815,Expert4,1_NewYorker,8_GPT3.5,0
816,Expert4,1_NewYorker,8_GPT4,1
817,Expert4,8_GPT4,1_NewYorker,0
818,Expert4,8_NewYorker,1_NewYorker,1
819,Expert4,1_NewYorker,8_NewYorker,0
820,Expert4,2_Claude,2_GPT3.5,1
821,Expert4,2_GPT3.5,2_Claude,0
822,Expert4,2_Claude,2_GPT4,1
823,Expert4,2_GPT4,2_Claude,0
824,Expert4,2_NewYorker,2_Claude,1
825,Expert4,2_Claude,2_NewYorker,0
826,Expert4,6_Claude,2_Claude,1
827,Expert4,2_Claude,6_Claude,0
828,Expert4,6_NewYorker,2_Claude,1
829,Expert4,2_Claude,6_NewYorker,0
830,Expert4,8_Claude,2_Claude,1
831,Expert4,2_Claude,8_Claude,0
832,Expert4,8_GPT3.5,2_Claude,1
833,Expert4,2_Claude,8_GPT3.5,0
834,Expert4,2_Claude,8_GPT4,1
835,Expert4,8_GPT4,2_Claude,0
836,Expert4,8_NewYorker,2_Claude,1
837,Expert4,2_Claude,8_NewYorker,0
838,Expert4,2_NewYorker,2_GPT3.5,1
839,Expert4,2_GPT3.5,2_NewYorker,0
840,Expert4,6_Claude,2_GPT3.5,1
841,Expert4,2_GPT3.5,6_Claude,0
842,Expert4,6_GPT3.5,2_GPT3.5,1
843,Expert4,2_GPT3.5,6_GPT3.5,0
844,Expert4,6_GPT4,2_GPT3.5,1
845,Expert4,2_GPT3.5,6_GPT4,0
846,Expert4,6_NewYorker,2_GPT3.5,1
847,Expert4,2_GPT3.5,6_NewYorker,0
848,Expert4,8_Claude,2_GPT3.5,1
849,Expert4,2_GPT3.5,8_Claude,0
850,Expert4,8_GPT3.5,2_GPT3.5,1
851,Expert4,2_GPT3.5,8_GPT3.5,0
852,Expert4,2_GPT3.5,8_GPT4,1
853,Expert4,8_GPT4,2_GPT3.5,0
854,Expert4,8_NewYorker,2_GPT3.5,1
855,Expert4,2_GPT3.5,8_NewYorker,0
856,Expert4,2_NewYorker,2_GPT4,1
857,Expert4,2_GPT4,2_NewYorker,0
858,Expert4,6_Claude,2_GPT4,1
859,Expert4,2_GPT4,6_Claude,0
860,Expert4,6_GPT3.5,2_GPT4,1
861,Expert4,2_GPT4,6_GPT3.5,0
862,Expert4,6_GPT4,2_GPT4,1
863,Expert4,2_GPT4,6_GPT4,0
864,Expert4,6_NewYorker,2_GPT4,1
865,Expert4,2_GPT4,6_NewYorker,0
866,Expert4,8_Claude,2_GPT4,1
867,Expert4,2_GPT4,8_Claude,0
868,Expert4,8_GPT3.5,2_GPT4,1
869,Expert4,2_GPT4,8_GPT3.5,0
870,Expert4,2_GPT4,8_GPT4,1
871,Expert4,8_GPT4,2_GPT4,0
872,Expert4,8_NewYorker,2_GPT4,1
873,Expert4,2_GPT4,8_NewYorker,0
874,Expert4,2_NewYorker,6_Claude,1
875,Expert4,6_Claude,2_NewYorker,0
876,Expert4,2_NewYorker,6_GPT3.5,1
877,Expert4,6_GPT3.5,2_NewYorker,0
878,Expert4,2_NewYorker,6_GPT4,1
879,Expert4,6_GPT4,2_NewYorker,0
880,Expert4,6_NewYorker,2_NewYorker,1
881,Expert4,2_NewYorker,6_NewYorker,0
882,Expert4,2_NewYorker,8_Claude,1
883,Expert4,8_Claude,2_NewYorker,0
884,Expert4,2_NewYorker,8_GPT3.5,1
885,Expert4,8_GPT3.5,2_NewYorker,0
886,Expert4,2_NewYorker,8_GPT4,1
887,Expert4,8_GPT4,2_NewYorker,0
888,Expert4,2_NewYorker,8_NewYorker,1
889,Expert4,8_NewYorker,2_NewYorker,0
890,Expert4,6_Claude,6_GPT3.5,1
891,Expert4,6_GPT3.5,6_Claude,0
892,Expert4,6_Claude,6_GPT4,1
893,Expert4,6_GPT4,6_Claude,0
894,Expert4,6_NewYorker,6_Claude,1
895,Expert4,6_Claude,6_NewYorker,0
896,Expert4,6_Claude,8_GPT4,1
897,Expert4,8_GPT4,6_Claude,0
898,Expert4,8_NewYorker,6_Claude,1
899,Expert4,6_Claude,8_NewYorker,0
900,Expert4,6_NewYorker,6_GPT3.5,1
901,Expert4,6_GPT3.5,6_NewYorker,0
902,Expert4,8_Claude,6_GPT3.5,1
903,Expert4,6_GPT3.5,8_Claude,0
904,Expert4,8_GPT3.5,6_GPT3.5,1
905,Expert4,6_GPT3.5,8_GPT3.5,0
906,Expert4,6_GPT3.5,8_GPT4,1
907,Expert4,8_GPT4,6_GPT3.5,0
908,Expert4,8_NewYorker,6_GPT3.5,1
909,Expert4,6_GPT3.5,8_NewYorker,0
910,Expert4,6_NewYorker,6_GPT4,1
911,Expert4,6_GPT4,6_NewYorker,0
912,Expert4,8_Claude,6_GPT4,1
913,Expert4,6_GPT4,8_Claude,0
914,Expert4,8_GPT3.5,6_GPT4,1
915,Expert4,6_GPT4,8_GPT3.5,0
916,Expert4,6_GPT4,8_GPT4,1
917,Expert4,8_GPT4,6_GPT4,0
918,Expert4,8_NewYorker,6_GPT4,1
919,Expert4,6_GPT4,8_NewYorker,0
920,Expert4,6_NewYorker,8_Claude,1
921,Expert4,8_Claude,6_NewYorker,0
922,Expert4,6_NewYorker,8_GPT3.5,1
923,Expert4,8_GPT3.5,6_NewYorker,0
924,Expert4,6_NewYorker,8_GPT4,1
925,Expert4,8_GPT4,6_NewYorker,0
926,Expert4,6_NewYorker,8_NewYorker,1
927,Expert4,8_NewYorker,6_NewYorker,0
928,Expert4,8_Claude,8_GPT4,1
929,Expert4,8_GPT4,8_Claude,0
930,Expert4,8_NewYorker,8_Claude,1
931,Expert4,8_Claude,8_NewYorker,0
932,Expert4,8_GPT3.5,8_GPT4,1
933,Expert4,8_GPT4,8_GPT3.5,0
934,Expert4,8_NewYorker,8_GPT3.5,1
935,Expert4,8_GPT3.5,8_NewYorker,0
936,Expert4,8_NewYorker,8_GPT4,1
937,Expert4,8_GPT4,8_NewYorker,0
938,Expert5,9_NewYorker,9_Claude,1
939,Expert5,9_Claude,9_NewYorker,0
940,Expert5,9_NewYorker,9_GPT3.5,1
941,Expert5,9_GPT3.5,9_NewYorker,0
942,Expert5,9_NewYorker,9_GPT4,1
943,Expert5,9_GPT4,9_NewYorker,0
944,Expert6,2_Claude,2_GPT3.5,1
945,Expert6,2_GPT3.5,2_Claude,0
946,Expert6,2_GPT4,2_Claude,1
947,Expert6,2_Claude,2_GPT4,0
948,Expert6,2_NewYorker,2_Claude,1
949,Expert6,2_Claude,2_NewYorker,0
950,Expert6,8_Claude,2_Claude,1
951,Expert6,2_Claude,8_Claude,0
952,Expert6,2_Claude,8_GPT3.5,1
953,Expert6,8_GPT3.5,2_Claude,0
954,Expert6,2_Claude,8_GPT4,1
955,Expert6,8_GPT4,2_Claude,0
956,Expert6,8_NewYorker,2_Claude,1
957,Expert6,2_Claude,8_NewYorker,0
958,Expert6,2_GPT4,2_GPT3.5,1
959,Expert6,2_GPT3.5,2_GPT4,0
960,Expert6,2_NewYorker,2_GPT3.5,1
961,Expert6,2_GPT3.5,2_NewYorker,0
962,Expert6,8_Claude,2_GPT3.5,1
963,Expert6,2_GPT3.5,8_Claude,0
964,Expert6,2_GPT3.5,8_GPT3.5,1
965,Expert6,8_GPT3.5,2_GPT3.5,0
966,Expert6,8_GPT4,2_GPT3.5,1
967,Expert6,2_GPT3.5,8_GPT4,0
968,Expert6,8_NewYorker,2_GPT3.5,1
969,Expert6,2_GPT3.5,8_NewYorker,0
970,Expert6,2_NewYorker,2_GPT4,1
971,Expert6,2_GPT4,2_NewYorker,0
972,Expert6,2_GPT4,8_Claude,1
973,Expert6,8_Claude,2_GPT4,0
974,Expert6,2_GPT4,8_GPT3.5,1
975,Expert6,8_GPT3.5,2_GPT4,0
976,Expert6,2_GPT4,8_GPT4,1
977,Expert6,8_GPT4,2_GPT4,0
978,Expert6,8_NewYorker,2_GPT4,1
979,Expert6,2_GPT4,8_NewYorker,0
980,Expert6,2_NewYorker,8_Claude,1
981,Expert6,8_Claude,2_NewYorker,0
982,Expert6,2_NewYorker,8_GPT3.5,1
983,Expert6,8_GPT3.5,2_NewYorker,0
984,Expert6,2_NewYorker,8_GPT4,1
985,Expert6,8_GPT4,2_NewYorker,0
986,Expert6,2_NewYorker,8_NewYorker,1
987,Expert6,8_NewYorker,2_NewYorker,0
988,Expert6,8_Claude,8_GPT3.5,1
989,Expert6,8_GPT3.5,8_Claude,0
990,Expert6,8_Claude,8_GPT4,1
991,Expert6,8_GPT4,8_Claude,0
992,Expert6,8_NewYorker,8_Claude,1
993,Expert6,8_Claude,8_NewYorker,0
994,Expert6,8_GPT4,8_GPT3.5,1
995,Expert6,8_GPT3.5,8_GPT4,0
996,Expert6,8_NewYorker,8_GPT3.5,1
997,Expert6,8_GPT3.5,8_NewYorker,0
998,Expert6,8_NewYorker,8_GPT4,1
999,Expert6,8_GPT4,8_NewYorker,0
1000,Expert7,0_Claude,0_GPT3.5,1
1001,Expert7,0_GPT3.5,0_Claude,0
1002,Expert7,0_GPT4,0_Claude,1
1003,Expert7,0_Claude,0_GPT4,0
1004,Expert7,0_NewYorker,0_Claude,1
1005,Expert7,0_Claude,0_NewYorker,0
1006,Expert7,0_GPT4,0_GPT3.5,1
1007,Expert7,0_GPT3.5,0_GPT4,0
1008,Expert7,0_NewYorker,0_GPT3.5,1
1009,Expert7,0_GPT3.5,0_NewYorker,0
1010,Expert7,0_NewYorker,0_GPT4,1
1011,Expert7,0_GPT4,0_NewYorker,0
1012,Expert8,10_Claude,10_GPT3.5,1
1013,Expert8,10_GPT3.5,10_Claude,0
1014,Expert8,10_GPT4,10_Claude,1
1015,Expert8,10_Claude,10_GPT4,0
1016,Expert8,10_NewYorker,10_Claude,1
1017,Expert8,10_Claude,10_NewYorker,0
1018,Expert8,10_Claude,1_Claude,1
1019,Expert8,1_Claude,10_Claude,0
1020,Expert8,10_Claude,1_GPT3.5,1
1021,Expert8,1_GPT3.5,10_Claude,0
1022,Expert8,10_Claude,1_GPT4,1
1023,Expert8,1_GPT4,10_Claude,0
1024,Expert8,1_NewYorker,10_Claude,1
1025,Expert8,10_Claude,1_NewYorker,0
1026,Expert8,10_Claude,2_GPT3.5,1
1027,Expert8,2_GPT3.5,10_Claude,0
1028,Expert8,2_GPT4,10_Claude,1
1029,Expert8,10_Claude,2_GPT4,0
1030,Expert8,2_NewYorker,10_Claude,1
1031,Expert8,10_Claude,2_NewYorker,0
1032,Expert8,10_GPT4,10_GPT3.5,1
1033,Expert8,10_GPT3.5,10_GPT4,0
1034,Expert8,10_NewYorker,10_GPT3.5,1
1035,Expert8,10_GPT3.5,10_NewYorker,0
1036,Expert8,1_NewYorker,10_GPT3.5,1
1037,Expert8,10_GPT3.5,1_NewYorker,0
1038,Expert8,2_Claude,10_GPT3.5,1
1039,Expert8,10_GPT3.5,2_Claude,0
1040,Expert8,2_GPT4,10_GPT3.5,1
1041,Expert8,10_GPT3.5,2_GPT4,0
1042,Expert8,2_NewYorker,10_GPT3.5,1
1043,Expert8,10_GPT3.5,2_NewYorker,0
1044,Expert8,10_NewYorker,10_GPT4,1
1045,Expert8,10_GPT4,10_NewYorker,0
1046,Expert8,10_GPT4,1_Claude,1
1047,Expert8,1_Claude,10_GPT4,0
1048,Expert8,10_GPT4,1_GPT3.5,1
1049,Expert8,1_GPT3.5,10_GPT4,0
1050,Expert8,10_GPT4,1_GPT4,1
1051,Expert8,1_GPT4,10_GPT4,0
1052,Expert8,1_NewYorker,10_GPT4,1
1053,Expert8,10_GPT4,1_NewYorker,0
1054,Expert8,10_GPT4,2_Claude,1
1055,Expert8,2_Claude,10_GPT4,0
1056,Expert8,10_GPT4,2_GPT3.5,1
1057,Expert8,2_GPT3.5,10_GPT4,0
1058,Expert8,10_GPT4,2_GPT4,1
1059,Expert8,2_GPT4,10_GPT4,0
1060,Expert8,2_NewYorker,10_GPT4,1
1061,Expert8,10_GPT4,2_NewYorker,0
1062,Expert8,10_NewYorker,1_Claude,1
1063,Expert8,1_Claude,10_NewYorker,0
1064,Expert8,10_NewYorker,1_GPT3.5,1
1065,Expert8,1_GPT3.5,10_NewYorker,0
1066,Expert8,10_NewYorker,1_GPT4,1
1067,Expert8,1_GPT4,10_NewYorker,0
1068,Expert8,10_NewYorker,1_NewYorker,1
1069,Expert8,1_NewYorker,10_NewYorker,0
1070,Expert8,10_NewYorker,2_Claude,1
1071,Expert8,2_Claude,10_NewYorker,0
1072,Expert8,10_NewYorker,2_GPT3.5,1
1073,Expert8,2_GPT3.5,10_NewYorker,0
1074,Expert8,10_NewYorker,2_GPT4,1
1075,Expert8,2_GPT4,10_NewYorker,0
1076,Expert8,10_NewYorker,2_NewYorker,1
1077,Expert8,2_NewYorker,10_NewYorker,0
1078,Expert8,1_NewYorker,1_Claude,1
1079,Expert8,1_Claude,1_NewYorker,0
1080,Expert8,2_Claude,1_Claude,1
1081,Expert8,1_Claude,2_Claude,0
1082,Expert8,2_GPT4,1_Claude,1
1083,Expert8,1_Claude,2_GPT4,0
1084,Expert8,2_NewYorker,1_Claude,1
1085,Expert8,1_Claude,2_NewYorker,0
1086,Expert8,1_NewYorker,1_GPT3.5,1
1087,Expert8,1_GPT3.5,1_NewYorker,0
1088,Expert8,2_Claude,1_GPT3.5,1
1089,Expert8,1_GPT3.5,2_Claude,0
1090,Expert8,2_GPT4,1_GPT3.5,1
1091,Expert8,1_GPT3.5,2_GPT4,0
1092,Expert8,2_NewYorker,1_GPT3.5,1
1093,Expert8,1_GPT3.5,2_NewYorker,0
1094,Expert8,1_NewYorker,1_GPT4,1
1095,Expert8,1_GPT4,1_NewYorker,0
1096,Expert8,2_Claude,1_GPT4,1
1097,Expert8,1_GPT4,2_Claude,0
1098,Expert8,2_GPT4,1_GPT4,1
1099,Expert8,1_GPT4,2_GPT4,0
1100,Expert8,2_NewYorker,1_GPT4,1
1101,Expert8,1_GPT4,2_NewYorker,0
1102,Expert8,1_NewYorker,2_Claude,1
1103,Expert8,2_Claude,1_NewYorker,0
1104,Expert8,1_NewYorker,2_GPT3.5,1
1105,Expert8,2_GPT3.5,1_NewYorker,0
1106,Expert8,1_NewYorker,2_GPT4,1
1107,Expert8,2_GPT4,1_NewYorker,0
1108,Expert8,1_NewYorker,2_NewYorker,1
1109,Expert8,2_NewYorker,1_NewYorker,0
1110,Expert8,2_Claude,2_GPT3.5,1
1111,Expert8,2_GPT3.5,2_Claude,0
1112,Expert8,2_GPT4,2_Claude,1
1113,Expert8,2_Claude,2_GPT4,0
1114,Expert8,2_NewYorker,2_Claude,1
1115,Expert8,2_Claude,2_NewYorker,0
1116,Expert8,2_GPT4,2_GPT3.5,1
1117,Expert8,2_GPT3.5,2_GPT4,0
1118,Expert8,2_NewYorker,2_GPT3.5,1
1119,Expert8,2_GPT3.5,2_NewYorker,0
1120,Expert8,2_NewYorker,2_GPT4,1
1121,Expert8,2_GPT4,2_NewYorker,0
1122,Expert9,0_Claude,0_GPT3.5,1
1123,Expert9,0_GPT3.5,0_Claude,0
1124,Expert9,0_GPT4,0_Claude,1
1125,Expert9,0_Claude,0_GPT4,0
1126,Expert9,0_NewYorker,0_Claude,1
1127,Expert9,0_Claude,0_NewYorker,0
1128,Expert9,0_Claude,11_GPT3.5,1
1129,Expert9,11_GPT3.5,0_Claude,0
1130,Expert9,11_GPT4,0_Claude,1
1131,Expert9,0_Claude,11_GPT4,0
1132,Expert9,11_NewYorker,0_Claude,1
1133,Expert9,0_Claude,11_NewYorker,0
1134,Expert9,0_Claude,1_Claude,1
1135,Expert9,1_Claude,0_Claude,0
1136,Expert9,0_Claude,1_GPT3.5,1
1137,Expert9,1_GPT3.5,0_Claude,0
1138,Expert9,0_Claude,1_GPT4,1
1139,Expert9,1_GPT4,0_Claude,0
1140,Expert9,1_NewYorker,0_Claude,1
1141,Expert9,0_Claude,1_NewYorker,0
1142,Expert9,0_Claude,3_Claude,1
1143,Expert9,3_Claude,0_Claude,0
1144,Expert9,0_Claude,3_GPT3.5,1
1145,Expert9,3_GPT3.5,0_Claude,0
1146,Expert9,0_Claude,3_GPT4,1
1147,Expert9,3_GPT4,0_Claude,0
1148,Expert9,3_NewYorker,0_Claude,1
1149,Expert9,0_Claude,3_NewYorker,0
1150,Expert9,4_Claude,0_Claude,1
1151,Expert9,0_Claude,4_Claude,0
1152,Expert9,0_Claude,4_GPT3.5,1
1153,Expert9,4_GPT3.5,0_Claude,0
1154,Expert9,4_GPT4,0_Claude,1
1155,Expert9,0_Claude,4_GPT4,0
1156,Expert9,4_NewYorker,0_Claude,1
1157,Expert9,0_Claude,4_NewYorker,0
1158,Expert9,5_Claude,0_Claude,1
1159,Expert9,0_Claude,5_Claude,0
1160,Expert9,0_Claude,5_GPT3.5,1
1161,Expert9,5_GPT3.5,0_Claude,0
